campus,requirement_key,curriculum,location,location_slug,location_term_id,program_group,kind,position,requirement,advisory
vancouver,music,countries,Jordan,jordan,742,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Jordan,jordan,742,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Jordan,jordan,742,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Jordan,jordan,742,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Jordan,jordan,742,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Jordan,jordan,742,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: General Secondary Education Certificate (Tawjihi). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Jordan,jordan,742,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Kazakhstan,kazakhstan,741,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Kazakhstan,kazakhstan,741,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Kazakhstan,kazakhstan,741,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Kazakhstan,kazakhstan,741,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Kazakhstan,kazakhstan,741,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Kazakhstan,kazakhstan,741,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Attestat o Srednem Obrazovanii (Certificate of Complete Secondary Education). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Kazakhstan,kazakhstan,741,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Kenya,kenya,740,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Kenya,kenya,740,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Kenya,kenya,740,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Kenya,kenya,740,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Kenya,kenya,740,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Kenya,kenya,740,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Kenya Certificate of Secondary Education. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Kenya,kenya,740,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Kuwait,kuwait,739,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Kuwait,kuwait,739,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Kuwait,kuwait,739,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Kuwait,kuwait,739,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Kuwait,kuwait,739,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Kuwait,kuwait,739,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Shahadat Al-Thanawiya-Al-A’ama. Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Kuwait,kuwait,739,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Lebanon,lebanon,512,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Lebanon,lebanon,512,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Lebanon,lebanon,512,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Lebanon,lebanon,512,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Lebanon,lebanon,512,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Lebanon,lebanon,512,Music,general,1,"Graduation from a university-preparatory program at a senior secondary school: Baccalauréat libanais/Lebanese Baccalaureate Certificate of Secondary Education. (Shahaadat Al-Bakaalouriya al Lubnaaniya l’il-ta ‘liim al-Thaanawi). Certificates must be official. Photocopies are acceptable if certified by school principal, head, or counsellor. Notarized copies are not acceptable.",False
vancouver,music,countries,Lebanon,lebanon,512,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
vancouver,music,countries,Lesotho,lesotho,555,Music,minimum,1,No specific courses required beyond those needed for general admission,False
vancouver,music,countries,Lesotho,lesotho,555,Music,minimum,2,"Audition, portfolio (students in composition), and letters of reference",False
vancouver,music,countries,Lesotho,lesotho,555,Music,suggested_subjects,1,Language Arts,True
vancouver,music,countries,Lesotho,lesotho,555,Music,suggested_subjects,2,Second Languages,True
vancouver,music,countries,Lesotho,lesotho,555,Music,suggested_subjects,3,Visual and Performing Arts,True
vancouver,music,countries,Lesotho,lesotho,555,Music,general,1,Graduation from a university-preparatory program at a senior secondary school: West African Senior School Certificate,False
vancouver,music,countries,Lesotho,lesotho,555,Music,english_language,1,English is the language of instruction at UBC. All prospective students must demonstrate English-language competency prior to admission. There are numerous ways to meet the English Language Admission Standard.,False
